,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1626,12.398083764650549,-0.021705794350530664,2.7813273686629074,0.027171593721812735,0.005465799016663088,1.0503922884089825,0.2131740152835846,1.0004311183324226,20000,11,0,12.293304681777954,0.0
1,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1662,12.310104978501357,-0.010253725567450508,2.755256056174254,0.15312828860269526,0.14287456349851801,1.2534962992637586,0.24924051761627197,1.0007368586002252,40000,41,1,24.06359624862671,0.0
2,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1589,14.552871072888955,-0.0097954607843302,2.6630357045393724,0.2645160512186778,0.254720589496458,1.702483800225533,0.3500884175300598,0.9999458520076214,60000,71,2,37.73761820793152,0.0
3,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1534,15.900020720230696,-0.008234793610440997,2.5994240088340566,0.5752095227631239,0.566974728458967,2.259678009840158,0.4153183102607727,0.9981333590470828,80000,108,3,52.123120069503784,0.0
4,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1431,18.15909177961014,-0.0076414561305099575,2.4967428598648462,1.2157460013261208,1.2081045447633816,3.5482325893182023,0.5625134706497192,1.0006654056983115,100000,163,4,69.84205508232117,0.0
5,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1366,18.098568682690253,-0.007906107187796479,2.4406934887934955,1.5918287399487618,1.583922629784315,4.023393802459424,0.6040626168251038,1.0003116412804678,120000,226,5,87.8206741809845,0.0
6,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1324,18.57125420358731,-0.008145674060170468,2.3860828558603924,2.23362411963634,2.2254784434269634,5.039964484175046,0.6626961827278137,1.0003683669444843,140000,300,6,105.71311831474304,0.0
7,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1300,29.677911204553492,-0.008835688687693806,2.286398571576828,2.839711542924245,2.83087585690694,8.152695642984831,1.1404104232788086,1.0010029105803906,160000,368,7,123.06528067588806,0.0
8,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1262,33.19257558660754,-0.009175839776006074,2.1189659201181854,5.812955251106849,5.803779420180199,13.934659763788565,1.6169050931930542,0.9996707192598245,180000,466,8,142.5404257774353,0.0
9,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1242,51.75896855522612,-0.007887024621371752,2.0534479161103567,7.406907134178358,7.399020100556887,23.069997433515695,2.4012997150421143,0.9986134905081528,200000,544,9,160.95217943191528,0.0
10,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1223,67.71668155714306,-0.0060780768969263405,1.9213532449343265,14.451718851847525,14.445640780986883,38.737913033901116,3.268791675567627,1.000574149764501,220000,638,10,179.7817578315735,0.0
11,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1203,83.86961493953392,-0.0051450037910865665,1.8444753976968618,20.43287195670299,20.42772690088321,61.99590183160244,3.5125322341918945,0.9997695308465224,240000,734,11,199.49038171768188,0.0
12,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1193,99.14118492158349,-0.004463360929049743,1.7701880821814904,27.845102203809297,27.840638868625348,79.44895166250376,3.8826498985290527,0.9999189453247266,260000,827,12,217.93558883666992,0.01
13,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1178,110.16892560897689,-0.0032804356541675634,1.7072963282083853,38.55574614940546,38.552465771406126,128.02133777569503,4.215333461761475,0.9996447664804947,280000,926,13,237.59852695465088,0.0
14,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1170,131.27263768334527,-0.0029368753974827436,1.6656376976233263,44.553896630116,44.55095966779269,162.2466562246665,4.325198173522949,0.9998265293928293,300000,1019,14,256.27825689315796,0.01
15,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1165,120.32148267980689,-0.0038232438946859196,1.5545468474045778,62.79068647531363,62.78686320965107,233.34011250520365,3.621183395385742,1.000541874842766,320000,1128,15,274.49049186706543,0.02
16,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1159,117.73672798214785,-0.004580443769168013,1.4868295351664225,72.15041446196727,72.14583407671023,291.01725093156864,3.083381175994873,1.0000284737501388,340000,1243,16,293.1214425563812,0.02
17,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1155,123.32164069057569,-0.00402497033863209,1.4498332388890096,80.17241387978578,80.16838907584166,325.58313313997706,2.929584264755249,0.998452374797601,360000,1362,17,311.6664025783539,0.01
18,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1148,124.85289533029496,-0.0012542374823123026,1.361728957677499,81.57729498056266,81.57604077168,424.32766836117474,2.0566840171813965,0.9997762967378665,380000,1493,18,330.8845751285553,0.0
19,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1138,116.63995796866858,-0.002643617948827644,1.3132372843913542,100.36655862270257,100.3639149592473,489.7362364255465,0.9650213718414307,0.9994800276481188,400000,1632,19,351.28158378601074,0.0
20,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1133,109.60097973481719,-0.0018017901071848777,1.2689260620337266,82.69678039061718,82.69497875311436,555.0639659196903,0.4918995499610901,0.9989862406865144,420000,1782,20,370.5772500038147,0.0
21,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1130,121.30885519014777,0.0007040832484236512,1.2593808151208437,76.20670223725148,76.20740634722587,625.218453333928,1.0677927732467651,0.9996073553959529,440000,1920,21,389.2822754383087,0.0
22,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1128,123.13408381378002,-0.00024341233970167546,1.251492226887972,87.2641586303711,87.26391517932598,678.0660290449093,1.0362199544906616,1.0008865777498637,460000,2059,22,407.47953748703003,0.01
23,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1128,112.33701752664332,-0.00017174317692525876,1.1812482077341813,84.89285377600254,84.892681933672,743.9698832780887,-0.23006434738636017,0.9999014981282063,480000,2211,23,425.4964864253998,0.0
24,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1126,113.28982564864026,0.0009943406515492078,1.2247893581023583,77.624708987505,77.62570333236303,726.57988672501,0.2009974867105484,1.0000612841966825,500000,2363,24,443.7659616470337,0.0
25,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1128,121.64504299878412,0.002093199635736453,1.1819307634463676,78.46640502244998,78.46849806369879,705.888773052509,1.1902868747711182,1.000081072938748,520000,2511,25,460.91657853126526,0.01
26,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1130,114.59470325961406,-0.0007781475137632627,1.1103078113152431,74.97377609350742,74.9729978903746,862.0998803358812,0.7271096110343933,0.9998034951778558,540000,2662,26,477.77115631103516,0.0
27,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1132,127.35459942074625,0.00011643252622049589,1.0555700157697385,77.4199352753468,77.42005126170623,841.8579481075972,1.3774665594100952,0.9990542109960164,560000,2807,27,494.42897939682007,0.0
28,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1133,122.51716867753366,0.0005809255589086275,1.0976854790479709,79.75701592274201,79.75759683266664,871.9595673781175,0.8874345421791077,0.9997954969986891,580000,2954,28,511.6840190887451,0.0
29,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1135,119.63055623160245,0.001287363234979029,1.0820813802572398,72.39350778139554,72.39479519281632,999.8903696304712,0.6678041815757751,1.0007132161886265,600000,3107,29,528.5759756565094,0.0
30,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1136,133.8320633461579,-0.0008490507634213337,1.0181754797697067,92.32806829305795,92.32721927838448,1156.7508841098884,1.3115136623382568,1.0009792888011688,620000,3249,30,545.5667352676392,0.0
31,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1137,121.18083374156316,0.0012118648797369157,1.016029703617096,84.52589143606333,84.52710324311867,1183.9269652146559,0.5950878858566284,0.9991323565825437,640000,3398,31,562.7818682193756,0.01
32,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1138,130.11023773931214,0.0016387531832338144,1.0547344039648008,84.49749104915522,84.49912984799116,1036.0244759975335,1.1552836894989014,1.0006102098868443,660000,3543,32,579.799635887146,0.0
33,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1139,127.31434259402047,-0.0006066747657500972,0.9596470124446429,89.60497195904071,89.60436525589381,1149.859399218437,0.007813473232090473,0.9998543244141799,680000,3696,33,596.9429931640625,0.01
34,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1140,129.74020467255815,0.0015919902541029912,0.9800672576213494,94.13462595328306,94.1362180856558,1212.623825386243,0.18369345366954803,1.0000762719374436,700000,3851,34,613.8623940944672,0.0
35,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1142,133.72233678353868,-0.0009243452002127201,0.9895930316203679,94.16587413885655,94.1649496958806,1133.2577482174604,0.318158358335495,0.9994510085918964,720000,4001,35,630.3227229118347,0.0
36,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1144,117.14360174519872,-0.000519031692797748,0.9653954628950511,80.8884667469905,80.88794771341178,1308.828987473708,-0.1539219319820404,0.9995850568398451,740000,4157,36,646.7944252490997,0.0
37,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1145,126.36953106119671,0.0015245364671453642,0.9926827354308886,85.73541546846047,85.73694004156651,1218.3820596548228,1.1546368598937988,0.9996003857789896,760000,4306,37,663.5494859218597,0.0
38,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1145,129.01125739838488,0.0014121259025369698,0.9582971126605303,94.74021111023731,94.74162329649315,1320.0508614564553,1.0011980533599854,0.9997163423360922,780000,4456,38,680.8506445884705,0.03
39,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1146,123.397104994298,0.0005586181803104969,0.8463899929554034,84.75962313627585,84.76018181336232,1379.2089446630234,0.13626565039157867,0.9989024522976998,800000,4612,39,697.7106680870056,0.0
40,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1147,122.72921296179423,0.0049862217892391175,0.7832820707406754,98.12850192143367,98.1334881953704,1390.1053908910508,0.24584552645683289,1.0004360820238407,820000,4774,40,714.671487569809,0.01
41,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1148,137.92771695827068,0.00023245227236587268,0.767050258242167,99.40557958162748,99.40581177442502,1478.7612201397235,1.0108227729797363,1.0000630369553198,840000,4929,41,731.3498632907867,0.02
42,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1149,143.3960439785141,0.0012490481788961169,0.7677202369158085,114.16195410704002,114.16320325411283,1501.3012725830079,1.396966576576233,1.000092790600581,860000,5078,42,748.1287202835083,0.01
43,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1150,134.6156218624025,-0.0005472840090544942,0.812356064029229,101.42466106903859,101.42411352793376,1510.906127694937,0.9546120762825012,0.9998360877617811,880000,5229,43,764.7566006183624,0.02
44,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1151,122.64739250031887,-2.1894405691478496e-05,0.7878161813204105,113.62142854348207,113.62140665298853,1739.3689125647911,0.24711620807647705,1.0002950050127812,900000,5391,44,781.9025530815125,0.0
45,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1151,124.85995428670472,0.001828120913929664,0.6757216822642547,117.14291329017053,117.1447416550074,1696.5310228396684,-0.14635302126407623,1.0003770648668975,920000,5551,45,799.0678639411926,0.01
46,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1151,128.54820887867515,-0.00038353835280316,0.662116648371403,106.94654501890525,106.94616163204878,1664.3680303720328,0.0793951153755188,0.9995753773511984,940000,5714,46,816.581836938858,0.02
47,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1151,130.66040906120116,0.002266616193362727,0.6658948561319938,123.99803461906238,124.00030130239634,1713.3895618536533,0.3463105857372284,1.0003574735079057,960000,5873,47,834.0207681655884,0.01
48,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1150,139.77582505833675,0.0021195343552300565,0.665384049522571,116.24699399899214,116.24911377735627,1633.617569947854,0.7579792141914368,0.9999928610447125,980000,6027,48,851.6034297943115,0.02
49,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1151,142.92176549047647,0.0018872801680117845,0.6098425208758085,120.84457461039226,120.84646194653634,2013.1145115778997,0.1613142341375351,0.9998256249305529,1000000,6186,49,868.6004395484924,0.0
50,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-100Env-v0/ppo,1152,137.50740587602138,-0.0006507762791350102,0.5936549537074871,111.53688238584078,111.5362317452064,2013.6053553654597,0.3906925320625305,1.0000914215277403,1020000,6347,50,885.3145532608032,0.02
